,segmentId,frc,speedLimit,streetName,distance,timeSet,dateRange,probeCount
38037,13600001471987,2,50,Jalan Arjuna Utara,25.95,2,1,11948
38038,13600001108753,2,50,Jalan Arjuna Utara,48.46,2,1,11999
38039,13600001343670,2,50,Jalan Arjuna Utara,35.85,2,1,15195
38040,13600001762030,2,50,Jalan Arjuna Utara,14.18,2,1,26955
38041,13600001532720,2,50,Jalan Daan Mogot,36.73,2,1,17431
38042,13600001430711,2,50,Jalan Daan Mogot,103.43,2,1,18275
38043,13600001150985,2,50,Jalan Kalimalang,8.54,2,1,11879
38044,13600001150953,2,40,Jalan Kalimalang,108.22,2,1,4942
38045,13600001150961,2,40,Jalan Kalimalang,15.43,2,1,4457
38046,13600001150960,2,40,Jalan Kalimalang,53.73,2,1,4531
38047,13600001305205,1,80,Jalan Raya Bogor,52.97,2,1,11442
38048,13600002079627,1,80,Jalan Raya Bogor,93.7,2,1,14587
38049,13600001998957,1,80,Jalan Raya Bogor,11.52,2,1,14388
38050,13600001112922,1,80,Jalan Raya Bogor,10.08,2,1,13607
38051,13600001354126,1,80,Jalan Raya Bogor,94.35,2,1,13470
38052,13600001492319,2,50,Jalan Raden Inten 2,249.06,2,1,13203
38053,13600001312461,2,50,Jalan Raden Inten 2,326.23,2,1,12256
38054,13600002404864,2,50,Jalan Raden Inten 2,72.61,2,1,9163
38055,13600001089272,3,50,Jalan Sultan Agung,193.27,2,1,17738
38056,13600002575541,0,80,Jalan Tol Insinyur Wiyoto Wiyono,100.93,2,1,77334
38057,13600003039076,0,60,Tol Wiyoto Wiyono,214.65,2,1,36346
38058,13600001016146,1,50,Jalan Letnan Jenderal MT Haryono,6.62,2,1,54693
38059,13600001016142,1,50,Jalan Letnan Jenderal MT Haryono,43.69,2,1,49494
38060,13600002102295,3,50,Jalan Doktor Saharjo,36.38,2,1,28087
38061,13600001328026,3,50,Jalan Doktor Saharjo,10.91,2,1,28313
38062,13600001328027,3,50,Jalan Doktor Saharjo,6.44,2,1,28618
38063,13600002102293,3,50,Jalan Doktor Saharjo,8.14,2,1,28541
38064,13600002084331,3,50,Jalan Lingkar Luar Selatan,36.99,2,1,13017
38065,13600002084330,3,50,Jalan Lingkar Luar Selatan,78.95,2,1,8681
38066,13600003596245,3,60,Jalan Lingkar Luar Selatan,13.22,2,1,4416
38067,13600003596243,3,60,Jalan Lingkar Luar Selatan,14.53,2,1,4406
38068,13600001364394,2,50,Jalan Kyai Haji Hasyim Ashari,17.44,2,1,28406
38069,13600001963044,2,50,Jalan Kyai Haji Hasyim Ashari,26.34,2,1,32093
38070,13600001963043,2,50,Jalan Kyai Haji Hasyim Ashari,26.04,2,1,32204
38071,13600001107175,2,50,Jalan Kyai Tapa,81.68,2,1,29765
38072,13600001107173,2,50,Jalan Kyai Tapa,23.67,2,1,18667
38073,13600001328046,2,50,Jalan Kyai Tapa,35.79,2,1,18332
38074,13600002928085,2,50,Jalan Bekasi Timur,231.48,2,1,18559
38075,13600001134601,2,50,Jalan Pesanggrahan,11.14,2,1,11169
38076,13600001610236,2,50,Jalan Pesanggrahan,28.99,2,1,11593
38077,13600001372606,2,50,Jalan Pesanggrahan,28.67,2,1,15769
38078,13600001372605,2,50,Jalan Pesanggrahan,10.97,2,1,15322
38079,13600001610235,2,50,Jalan Pesanggrahan,11.42,2,1,210
38080,13600001472347,2,40,Jalan Bungur,19.47,2,1,20439
38081,13600001552667,2,40,Jalan Bungur,86.89,2,1,20075
38082,13600001262701,2,50,Jalan Metro Pondok Indah,134.25,2,1,61777
38083,13600001515472,2,40,Jalan Metro Pondok Indah,131.55,2,1,62753
38084,13600002575006,2,50,Jalan Kolonel Soegiono,105.78,2,1,8509
38085,13600003085142,2,50,Jalan Kolonel Soegiono,56.37,2,1,8518
38086,13600001265878,2,50,Jalan Jatiwaringin,58.71,2,1,7520
38087,13600001752816,2,50,Jalan Jatiwaringin,74.64,2,1,1595
38088,13600001752815,2,80,Jalan Jatiwaringin,71.68,2,1,7355
38089,13600001335773,2,50,Jalan Jatiwaringin,25.33,2,1,8969
38090,13600002102297,2,50,Jalan Jatiwaringin,76.52,2,1,18143
38091,13600001497064,2,50,Jalan Jatiwaringin,11.49,2,1,6028
38092,13600001335777,2,50,Jalan Jatiwaringin,14.06,2,1,6028
38093,13600001339463,0,80,Jalan Tol Lingkar Luar,197.95,2,1,74401
38094,13600001118009,0,80,Jalan Tol Lingkar Luar Jakarta,184.02,2,1,82163
38095,13600001122799,0,80,Jalan Tol Lingkar Luar Jakarta,191.23,2,1,95435
38096,13600003700712,3,50,Jalan Taman Mini 1,29.04,2,1,21235
38097,13600003700711,3,40,Jalan Taman Mini 1,43.24,2,1,21218
38098,13600001118015,0,80,Jalan Tol Lingkar Luar Jakarta,265.29,2,1,80558
38099,13600005005035,1,80,Jalan Raya Bogor,7.21,2,1,144
38100,13600001084871,3,50,Jalan Jati,41.87,2,1,10726
38101,13600001430651,3,50,Jalan Jati,22.06,2,1,11080
38102,13600001150968,2,50,Jalan Kalimalang,12.73,2,1,11862
38103,13600001150970,2,50,Jalan Kalimalang,13.23,2,1,11868
38104,13600001150990,2,50,Jalan Kalimalang,9.36,2,1,11869
38105,13600001150994,2,50,Jalan Kalimalang,8.46,2,1,11879
38106,13600001305250,2,50,Jalan RC Veteran,6.22,2,1,13737
38107,13600002076559,2,50,Jalan RC Veteran,64.57,2,1,13613
38108,13600001673871,2,50,Jalan RC Veteran,31.8,2,1,14614
38109,13600001060569,2,50,Jalan RC Veteran,34.53,2,1,13763
38110,13600002085636,2,50,Jalan RC Veteran,9.32,2,1,55
38111,13600002015195,2,50,Jalan RC Veteran,24.88,2,1,13805
38112,13600002015192,2,50,Jalan RC Veteran,9.34,2,1,320
38113,13600001047432,4,50,Kawasan Sudirman Central Business District,75.98,2,1,10639
38114,13600004752532,4,50,Kawasan Sudirman Central Business District,30.79,2,1,10822
38115,13600002726512,4,50,Kawasan Sudirman Central Business District,32.71,2,1,10436
38116,13600077744126,3,50,Jalan Ciputat Raya,80.22,2,1,10025
38117,13600001329557,3,50,Jalan Haji Hambali,8.71,2,1,1270
38118,13600001329556,3,50,Jalan Haji Hambali,188.79,2,1,1966
38119,13600002091846,2,50,Jalan Pondok Gede Raya,8.54,2,1,6289
38120,13600002091853,2,50,Jalan Pondok Gede Raya,5.62,2,1,6127
38121,13600001951997,2,50,Jalan Pondok Gede Raya,40.43,2,1,6255
38122,13600002146311,2,50,Jalan Pondok Gede Raya,35.19,2,1,6120
38123,13600004090462,2,50,Jalan Pondok Gede Raya,4.97,2,1,15
38124,13600002102303,2,50,Jalan Kalimalang,104.28,2,1,14290
38125,13600001237468,1,50,Jalan Raya Bogor,100.45,2,1,5898
38126,13600002142568,1,80,Jalan Raya Bogor,32.17,2,1,14962
38127,13600002578258,1,80,Jalan Raya Bogor,17.64,2,1,15018
38128,13600003489055,1,80,Jalan Raya Bogor,17.36,2,1,11194
38129,13600001543957,1,80,Jalan Raya Bogor,36.5,2,1,11203
38130,13600002374486,1,40,Jalan Raya Bogor,56.14,2,1,8286
38131,13600002374488,1,80,Jalan Raya Bogor,118.91,2,1,8316
38132,13600002808167,1,80,Jalan Raya Bogor,9.85,2,1,19
38133,13600001452543,1,80,Jalan Raya Bogor,116.98,2,1,7248
38134,13600002374487,1,40,Jalan Raya Bogor,53.76,2,1,7324
38135,13600004214841,4,50,Kawasan Sudirman Central Business District,14.84,2,1,10797
38136,13600002038830,4,50,Kawasan Sudirman Central Business District,46.93,2,1,10788
38137,13600001553944,1,80,Jalan Mayor Jenderal Sutoyo,27.29,2,1,17419
38138,13600001553945,1,50,Jalan Mayor Jenderal Sutoyo,7.22,2,1,17475
38139,13600002287690,1,50,Jalan Raya Bogor,53.55,2,1,11579
38140,13600001421592,1,80,Jalan Raya Bogor,76.74,2,1,11437
38141,13600001612939,1,80,Jalan Raya Bogor,65.23,2,1,15419
38142,13600002069847,1,80,Jalan Raya Bogor,126.33,2,1,15205
38143,13600001534737,1,80,Jalan Raya Bogor,9.3,2,1,30
38144,13600002085629,3,50,Jalan Batusari,7.16,2,1,12415
38145,13600002077676,3,50,Jalan Tanjung Duren,30.88,2,1,15916
38146,13600001110808,2,60,Jalan Jenderal Gatot Subroto,17.11,2,1,30694
38147,13600001372007,2,60,Jalan Jenderal Gatot Subroto,29.68,2,1,19292
38148,13600001350028,3,50,Jalan Arjuna Selatan,37.76,2,1,5505
38149,13600001350029,3,50,Jalan Arjuna Selatan,22.7,2,1,5396
38150,13600002832744,2,50,Jalan Mayor Jenderal DI Panjaitan,33.12,2,1,45111
38151,13600001085420,0,100,1,55.74,2,1,47898
38152,13600001113040,2,80,Jalan Lingkar Luar Barat,19.45,2,1,39100
38153,13600001762033,2,80,Jalan Lingkar Luar Barat,36.96,2,1,25054
38154,13600001305305,4,50,Jalan Kembangan Raya,53.5,2,1,18061
38155,13600001664530,5,50,Jalan Raya Cipinang Muara,201.1,2,1,258
38156,13600002402250,4,50,Jalan Duren Sawit Raya,38.57,2,1,2534
38157,13600003617354,3,30,Jalan Mohammad Kafi 1,16.12,2,1,3123
38158,13600001110510,3,30,Jalan Mohammad Kafi 1,72.94,2,1,3070
38159,13600003542294,3,50,Jalan Pondok Kopi Timur,15.48,2,1,14461
38160,13600004214842,3,50,Jalan Pondok Kopi Timur,92.87,2,1,13204
38161,13600001107238,2,50,Jalan Puri Lingkar Luar,130.08,2,1,21195
38162,13600001452625,4,50,Jalan Kembang Kerep,34.8,2,1,12960
38163,13600001104368,2,50,Jalan Puri Lingkar Luar,16.79,2,1,9618
38164,13600001104371,2,50,Jalan Puri Lingkar Luar,14.99,2,1,5217
38165,13600001472360,4,50,Jalan Duren Sawit Raya,89.49,2,1,2476
38166,13600001285818,4,50,Jalan Duren Sawit Raya,93.95,2,1,2492
38167,13600002429219,0,80,Jalan Tol Dalam Kota,73.78,2,1,138425
38168,13600001521077,4,50,Jalan Duren Sawit Raya,12.0,2,1,2754
38169,13600002133618,4,50,Jalan Duren Sawit Raya,49.09,2,1,2727
38170,13600001502351,4,50,Jalan Duren Sawit Raya,53.07,2,1,2596
38171,13600002328302,4,50,Jalan Duren Sawit Raya,5.76,2,1,2641
38172,13600001086040,4,50,Jalan Duren Sawit Raya,100.09,2,1,2295
38173,13600002824578,4,50,Jalan Duren Sawit Raya,11.0,2,1,2388
38174,13600002146237,0,80,Jalan Tol Dalam Kota,573.65,2,1,107838
38175,13600001508067,3,50,Jalan Tol Dalam Kota,137.72,2,1,21328
38176,13600001110766,4,50,Jalan Duren Sawit Raya,32.76,2,1,2909
38177,13600001359212,3,50,Jalan Jenderal R Soekamto,86.1,2,1,6883
38178,13600002038843,4,50,Jalan Bunga Rampai Raya,19.84,2,1,1177
38179,13600002038844,4,50,Jalan Bunga Rampai Raya,67.53,2,1,1144
38180,13600001610259,3,50,Jalan Palmerah Barat,77.73,2,1,10777
38181,13600002102642,3,50,Jalan Palmerah Barat,34.47,2,1,10915
38182,13600001664902,3,50,Jalan Palmerah Barat,34.07,2,1,8277
38183,13600001111728,3,50,Jalan Palmerah Barat,78.2,2,1,8140
38184,13600002746427,3,50,Jalan Palmerah Barat,7.52,2,1,18
38185,13600001104388,0,80,Jalan Tol Lingkar Luar Jakarta,16.33,2,1,117147
38186,13600002503215,2,50,Jalan Pahlawan Revolusi,87.06,2,1,6313
38187,13600001094386,4,50,12,59.9,2,1,31604
38188,13600002101023,4,50,12,15.5,2,1,31786
38189,13600001756707,2,50,Jalan Teuku Nyak Arif,55.39,2,1,59604
38190,13600001756706,2,50,Jalan Teuku Nyak Arif,153.95,2,1,58761
38191,13600002578259,1,80,Jalan Raya Bogor,108.46,2,1,16070
38192,13600002101021,2,50,Jalan Teuku Nyak Arief,184.8,2,1,49430
38193,13600002101022,2,50,Jalan Teuku Nyak Arief,222.16,2,1,49883
38194,13600004778701,0,100,Jalan Tol Jakarta - Cikampek,309.59,2,1,90441
38195,13600004778700,0,100,Jalan Tol Jakarta - Cikampek,43.07,2,1,91280
38196,13600001118007,0,80,Jalan Tol Lingkar Luar,32.24,2,1,49274
38197,13600001118021,0,80,Jalan Tol Lingkar Luar,22.84,2,1,49309
38198,13600001078285,2,50,Jalan Jatiwaringin,185.28,2,1,8813
38199,13600002576150,4,50,Jalan Duri Tol,47.35,2,1,987
38200,13600001099661,3,50,Jalan Tanjung Duren Barat,172.55,2,1,15218
38201,13600002429099,0,100,Jalan Tol Jakarta - Tangerang,1444.08,2,1,112877
38202,13600001484705,1,40,1,128.64,2,1,47097
38203,13600002046577,0,100,Jalan Tol Jakarta - Tangerang,111.44,2,1,108137
38204,13600001054031,3,50,Jalan Letnan Jenderal S Parman,30.63,2,1,32103
38205,13600001430567,3,50,Jalan Letnan Jenderal S Parman,42.28,2,1,53600
38206,13600003046951,1,50,Jalan Daan Mogot,14.04,2,1,30658
38207,13600002755107,1,50,Jalan Daan Mogot,117.17,2,1,30172
38208,13600002503217,1,80,Jalan Daan Mogot,471.55,2,1,15915
38209,13600002503219,1,80,Jalan Daan Mogot,32.66,2,1,17208
38210,13600001366129,1,40,Jalan Daan Mogot,30.78,2,1,15839
38211,13600002050065,1,40,Jalan Daan Mogot,746.66,2,1,15685
38212,13600002199110,3,50,Jalan RM Margono Djojohadikoesoemo,17.78,2,1,32121
38213,13600001502979,1,40,Jalan Daan Mogot,29.66,2,1,20375
38214,13600002043627,2,50,Jalan Lingkar Luar Barat,362.39,2,1,20987
38215,13600001751519,2,50,Jalan Fly Over Lingkar Luar Barat,135.63,2,1,13569
38216,13600001751518,2,50,Jalan Fly Over Lingkar Luar Barat,20.26,2,1,13694
38217,13600001751522,2,50,Jalan Fly Over Lingkar Luar Barat,22.59,2,1,13540
38218,13600001751521,2,50,Jalan Fly Over Lingkar Luar Barat,351.25,2,1,13217
38219,13600002049244,2,50,Jalan Doktor Makaliwe,18.22,2,1,10276
38220,13600001305359,2,50,Jalan Doktor Makaliwe,147.73,2,1,11332
38221,13600002405811,2,50,Jalan Doktor Makaliwe,27.75,2,1,19078
38222,13600002928539,2,50,Jalan Doktor Makaliwe,14.38,2,1,19144
38223,13600001504225,3,50,Jalan Raya Kebayoran Lama,60.65,2,1,3785
38224,13600002571566,3,50,Jalan Raya Kebayoran Lama,14.34,2,1,3850
38225,13600001017093,3,50,Jalan Raya Kebayoran Lama,15.41,2,1,12641
38226,13600001504226,3,50,Jalan Raya Kebayoran Lama,57.62,2,1,12454
38227,13600002553836,3,50,Jalan Raya Kebayoran Lama,6.65,2,1,26
38228,13600001584950,3,50,Jalan Palmerah Utara,84.76,2,1,16750
38229,13600002070314,0,40,1,21.63,2,1,46093
38230,13600001085335,0,80,Jalan Tol JORR W2 Utara,30.24,2,1,81277
38231,13600001122796,0,80,Jalan Tol Lingkar Luar Jakarta,7.75,2,1,89976
38232,13600001122795,0,80,Jalan Tol Lingkar Luar Jakarta,254.0,2,1,89652
38233,13600003067829,4,40,Jalan Cipinang Jaya,23.72,2,1,2629
38234,13600001426357,4,50,Jalan Cipinang Jaya,24.23,2,1,2592
38235,13600001158162,4,50,Jalan Cipinang Jaya,53.93,2,1,2876
38236,13600001032558,4,40,Jalan Cipinang Jaya,97.94,2,1,2799
38237,13600001117970,0,80,Jalan Tol Lingkar Luar Jakarta,24.85,2,1,94526
38238,13600001117969,0,80,Jalan Tol Lingkar Luar Jakarta,59.75,2,1,94383
38239,13600001122737,0,80,Jalan Tol Lingkar Luar Jakarta,299.87,2,1,96566
38240,13600001696090,2,50,Jalan Kyai Haji Ahmad Dahlan,62.05,2,1,1870
38241,13600002039015,0,80,Jalan Tol JORR W2 Utara,114.88,2,1,40002
38242,13600002039011,0,60,Jalan Tol JORR W2 Utara,106.86,2,1,40066
38243,13600002122963,2,50,Jalan Bekasi Barat Raya,269.56,2,1,8742
38244,13600002129613,2,30,Jalan Pramuka,18.95,2,1,58847
38245,13600001121459,5,50,Jalan Pramuka,218.03,2,1,4947
38246,13600001499638,3,50,Jalan Letnan Jenderal S Parman,80.58,2,1,40821
38247,13600001747705,3,50,Jalan Letnan Jenderal S Parman,70.48,2,1,41548
38248,13600002077692,3,50,Jalan Letnan Jenderal S Parman,31.94,2,1,66602
38249,13600002370791,2,50,Jalan Jenderal Ahmad Yani,70.74,2,1,38192
38250,13600002370788,2,50,Jalan Jenderal Ahmad Yani,40.86,2,1,35244
38251,13600002577634,5,30,Jalan Melawai,36.81,2,1,2610
38252,13600001449737,4,30,Jalan Melawai,42.0,2,1,3538
38253,13600001256663,4,30,Jalan Melawai,29.83,2,1,3769
38254,13600001561977,3,50,Jalan RM Margono Djojohadikoesoemo,26.24,2,1,13086
38255,13600003658764,3,30,Jalan Kyai Haji Mas Mansyur,25.3,2,1,620
38256,13600001503052,2,60,Jalan Jembatan Tiga,147.64,2,1,10736
38257,13600001305401,2,20,Jalan Kyai Haji Mas Mansyur,63.73,2,1,34653
38258,13600001742925,2,50,Jalan Pluit Selatan Raya,137.78,2,1,36315
38259,13600001304552,2,80,Jalan Pluit Selatan Raya,138.79,2,1,33188
38260,13600003483546,2,18,Jalan Pluit Selatan Raya,11.76,2,1,1008
38261,13600001607135,0,80,Jalan Tol Dalam Kota,48.17,2,1,88609
38262,13600002838236,0,80,Jalan Tol Dalam Kota,61.3,2,1,88687
38263,13600001543795,1,60,Jalan Jenderal Gatot Subroto,37.41,2,1,27197
38264,13600002838235,0,80,Jalan Tol Dalam Kota,88.61,2,1,105803
38265,13600001029130,5,50,Jalan Jelambar Utama,295.24,2,1,732
38266,13600003634890,3,50,Jalan Matraman,13.76,2,1,39773
38267,13600001733060,1,50,Jalan Letnan Jenderal MT Haryono,58.65,2,1,38808
38268,13600001987514,1,50,Jalan Letnan Jenderal MT Haryono,14.53,2,1,51385
38269,13600001805639,1,50,Jalan Letnan Jenderal MT Haryono,23.91,2,1,51265
38270,13600001122636,3,50,Jalan Sultan Agung,42.6,2,1,21033
38271,13600002758878,0,80,Jalan Tol Dalam Kota,103.12,2,1,137486
38272,13600002492937,0,80,Jalan Tol Dalam Kota,210.61,2,1,137114
38273,13600001363412,2,50,Jalan KRT Dr Radjiman Widyodiningrat,11.45,2,1,7692
38274,13600001363413,2,50,Jalan KRT Dr Radjiman Widyodiningrat,12.49,2,1,7287
38275,13600001553962,5,50,Jalan Yusuf Adiwinata,8.13,2,1,2909
38276,13600002287624,5,50,Jalan Yusuf Adiwinata,13.52,2,1,1358
38277,13600001696005,5,50,Jalan HOS Cokroaminoto,10.87,2,1,16964
38278,13600001098426,5,50,Jalan HOS Cokroaminoto,84.24,2,1,18291
38279,13600002410926,5,50,Jalan Yusuf Adiwinata,14.93,2,1,1561
38280,13600002773252,2,80,Jalan Panjang Raya,95.48,2,1,19285
38281,13600002773251,2,80,Jalan Panjang Raya,8.89,2,1,25963
38282,13600002129511,2,50,Jalan Panjang Raya,13.44,2,1,28179
38283,13600001078758,2,50,Jalan Panjang Raya,84.85,2,1,27798
38284,13600001251426,2,50,Jalan Bekasi Timur,110.22,2,1,8608
38285,13600001516163,3,50,Jalan Medan Merdeka Selatan,28.32,2,1,19817
38286,13600002515206,3,50,Jalan Medan Merdeka Selatan,25.87,2,1,174
38287,13600001893726,3,50,Jalan Medan Merdeka Selatan,9.45,2,1,24070
38288,13600002146324,3,50,Jalan Medan Merdeka Selatan,53.42,2,1,23931
38289,13600001433339,3,45,Jalan Medan Merdeka Selatan,86.5,2,1,25384
38290,13600001051277,5,50,Jalan Gereja Theresia,339.14,2,1,6883
38291,13600001610282,2,50,Jalan Pahlawan Revolusi,156.55,2,1,5782
38292,13600001610283,2,50,Jalan Pahlawan Revolusi,7.54,2,1,5901
38293,13600002199323,3,50,Jalan Kyai Haji Wahid Hasyim,19.1,2,1,12897
38294,13600001004552,3,50,Jalan Kyai Haji Wahid Hasyim,16.47,2,1,12355
38295,13600001089778,4,50,Jalan Pondok Kopi,17.02,2,1,3956
38296,13600001024514,3,50,Jalan RP Soeroso,28.23,2,1,3512
38297,13600002142575,2,50,Jalan Puri Kembangan,16.76,2,1,6700
38298,13600003489118,2,50,Jalan Puri Kembangan,34.81,2,1,6580
38299,13600002326941,2,50,Jalan Puri Kembangan,33.06,2,1,6784
38300,13600001543971,2,50,Jalan Puri Kembangan,16.31,2,1,6835
38301,13600003437460,2,50,Jalan Puri Kembangan,4.98,2,1,7
38302,13600001474337,3,50,Jalan Ciputat Raya,80.15,2,1,3959
38303,13600002043294,3,50,Jalan Ciputat Raya,11.49,2,1,4119
38304,13600002103954,3,50,Jalan Ciputat Raya,21.25,2,1,12073
38305,13600003180102,3,50,Jalan Ciputat Raya,8.3,2,1,42
38306,13600002014005,4,50,Jalan Kembangan Raya,41.7,2,1,3358
38307,13600001215080,2,50,Jalan Pondok Gede Raya,86.99,2,1,6092
38308,13600002146274,2,50,Jalan Pluit Selatan Raya,179.17,2,1,33755
38309,13600001158912,2,20,Jalan Pondok Gede Raya,23.41,2,1,9540
38310,13600001028754,2,50,Jalan Pondok Gede Raya,18.68,2,1,9574
38311,13600002091829,2,50,Jalan Pondok Gede Raya,19.48,2,1,14742
38312,13600002091830,2,20,Jalan Pondok Gede Raya,24.48,2,1,14720
38313,13600001088573,0,100,Jalan Tol Jagorawi,83.12,2,1,24071
38314,13600001696114,0,100,Jalan Tol Jagorawi,120.62,2,1,24163
38315,13600001700261,0,100,Jalan Tol Jagorawi,43.22,2,1,24764
38316,13600001145264,2,60,Jalan Profesor Latumeten,43.77,2,1,40911
38317,13600001488830,2,60,Jalan Profesor Latumeten,21.85,2,1,40928
38318,13600002352643,0,100,Jalan Tol Insinyur Wiyoto Wiyono,88.63,2,1,87017
38319,13600002352642,0,80,Jalan Tol Insinyur Wiyoto Wiyono,97.67,2,1,97420
38320,13600001085547,0,40,Jalan Tol Dalam Kota,49.08,2,1,134104
38321,13600001085562,0,80,Jalan Tol Dalam Kota,5.35,2,1,100575
38322,13600001488705,2,50,Jalan Wolter Monginsidi,45.04,2,1,32959
38323,13600001117553,2,40,Jalan Wolter Monginsidi,89.41,2,1,32909
38324,13600002755501,1,80,Jalan Sisingamangaraja,51.25,2,1,11228
38325,13600003593874,0,100,Jalan Tol Jakarta - Cikampek,1047.3,2,1,96398
38326,13600001193777,5,50,Jalan Utan Kayu,23.36,2,1,4440
38327,13600002818851,5,40,Jalan Utan Kayu,35.42,2,1,4398
38328,13600001922184,5,40,Jalan Utan Kayu,29.3,2,1,4493
38329,13600001922183,5,40,Jalan Utan Kayu,53.67,2,1,4546
38330,13600001555099,1,50,Jalan Kalimalang,4.89,2,1,24876
38331,13600001779038,5,50,Jalan Utan Kayu,20.24,2,1,4317
38332,13600003081666,2,50,Jalan Jenderal Basuki Rachmat,84.37,2,1,32497
38333,13600003734908,2,50,Jalan Jenderal Basuki Rachmat,49.38,2,1,32000
38334,13600003734909,2,50,Jalan Jenderal Basuki Rachmat,49.72,2,1,21647
38335,13600003081668,2,50,Jalan Jenderal Basuki Rachmat,78.57,2,1,21668
38336,13600001515619,3,50,Jalan Tanjung Duren Barat,5.62,2,1,6484
38337,13600001515620,3,50,Jalan Tanjung Duren Barat,44.85,2,1,6077
38338,13600003483786,3,50,Jalan Tanjung Duren Barat,6.09,2,1,7386
38339,13600003483787,3,50,Jalan Tanjung Duren Barat,8.1,2,1,7374
38340,13600001317106,2,50,Jalan Jatinegara Barat 3,287.23,2,1,3859
38341,13600001027644,1,50,Jalan Halim,26.97,2,1,13602
38342,13600001027645,2,50,Jalan Mayor Jenderal DI Panjaitan,18.22,2,1,29149
38343,13600001961140,2,50,Jalan Mayor Jenderal DI Panjaitan,37.23,2,1,45799
38344,13600001027649,2,50,Jalan Halim,34.94,2,1,16531
38345,13600001553971,5,50,Jalan Pinang Ranti 2,103.43,2,1,2628
38346,13600001488852,1,50,Jalan Halim,23.25,2,1,29884
38347,13600001488849,1,50,Jalan Halim,17.4,2,1,30023
38348,13600001325090,2,50,Jalan Kampung Melayu Besar,31.01,2,1,18815
38349,13600002103982,1,50,Jalan Kalimalang,22.42,2,1,24518
38350,13600001340325,1,50,Jalan Halim,11.09,2,1,130
38351,13600001961176,1,50,Jalan Halim,3.98,2,1,2307
38352,13600002077706,1,50,Jalan Kalimalang,17.35,2,1,2174
38353,13600001086542,1,50,Jalan Kalimalang,94.09,2,1,26365
38354,13600002411752,3,50,Jalan Letnan Jenderal S Parman,53.01,2,1,374
38355,13600001503076,0,40,Jalan Tol Jakarta - Merak,72.46,2,1,38959
38356,13600003088665,0,40,Jalan Tol Jakarta - Merak,138.69,2,1,39050
38357,13600001099145,2,80,Jalan Jenderal Besar DR AH Nasution,124.87,2,1,33067
38358,13600003078392,3,50,Jalan Tambak,71.74,2,1,16989
38359,13600001504837,2,50,Jalan Mayor Jenderal DI Panjaitan,22.83,2,1,17706
38360,13600001527831,2,50,Jalan Mayor Jenderal DI Panjaitan,111.16,2,1,17635
38361,13600001628463,3,50,Jalan Pejompongan,101.12,2,1,45318
38362,13600001993553,3,50,Jalan Pejompongan,105.74,2,1,35940
38363,13600001543902,3,50,Jalan Pejompongan,157.67,2,1,44192
38364,13600001749273,3,50,Jalan Pejompongan,157.02,2,1,35099
38365,13600001368670,1,50,Jalan Gedung Kesenian,34.55,2,1,23363
38366,13600001356150,1,50,Jalan Gedung Kesenian,13.21,2,1,39345
38367,13600001339915,3,50,Jalan Pejambon,84.25,2,1,23761
38368,13600001515628,3,50,Jalan Pejambon,36.82,2,1,24932
38369,13600002579782,3,50,Jalan Jenderal Gatot Subroto,112.43,2,1,57673
38370,13600001342287,3,50,Jalan Jenderal Gatot Subroto,33.03,2,1,57910
38371,13600001104311,3,50,Jalan Doktor GSSY Ratulange,88.24,2,1,7307
38372,13600001955417,3,50,Jalan Doktor GSSY Ratulange,9.94,2,1,7596
38373,13600001903821,3,50,Jalan Doktor GSSY Ratulange,15.41,2,1,25629
38374,13600002085236,3,50,Jalan Doktor GSSY Ratulange,89.49,2,1,25398
38375,13600002057333,3,50,Jalan Doktor GSSY Ratulange,8.09,2,1,1986
38376,13600001076635,3,50,Jalan HR Rasuna Said,6.25,2,1,39154
38377,13600001107312,3,50,Jalan HR Rasuna Said,177.7,2,1,27940
38378,13600001553973,3,50,Jalan HR Rasuna Said,136.94,2,1,14761
38379,13600002102646,3,50,Jalan HR Rasuna Said,12.65,2,1,14945
38380,13600001213581,2,50,Jalan Kapuk Raya,364.38,2,1,2651
38381,13600002827637,2,50,Jalan Kapuk Raya,5.36,2,1,3069
38382,13600002992338,0,80,Jalan Tol Profesor Insinyur Sedyatmo,53.61,2,1,30470
38383,13600002129562,0,80,Jalan Tol Profesor Insinyur Sedyatmo,90.26,2,1,30456
38384,13600001138661,2,50,Jalan Kapuk Raya,150.98,2,1,3375
38385,13600001027501,4,50,Jalan Aipda Karel Satsuit Tubun,8.78,2,1,57
38386,13600001433117,3,50,Jalan Cacing Sisi Barat,33.52,2,1,10559
38387,13600002337667,3,50,Jalan Cacing Sisi Barat,38.5,2,1,10607
38388,13600001449856,0,100,Jalan Tol Dalam Kota,259.82,2,1,168223
38389,13600001449852,0,100,Jalan Tol Dalam Kota,86.69,2,1,169990
38390,13600003460157,3,50,Jalan Tali Raya,23.63,2,1,30087
38391,13600002835211,3,50,Jalan Tali Raya,75.79,2,1,29933
38392,13600002199247,3,50,Jalan Cacing Sisi Timur,7.92,2,1,5753
38393,13600001757170,3,50,Jalan Cacing Sisi Timur,327.38,2,1,5725
38394,13600001117770,3,50,Jalan Brigadir Jenderal Katamso Dharmokusumo,26.31,2,1,14650
38395,13600001117510,3,80,Jalan Brigadir Jenderal Katamso Dharmokusumo,14.85,2,1,27874
38396,13600001117768,3,50,Jalan Tali Raya,10.97,2,1,14559
